root,meaning,derivative,derivative meaning,language,form,dictionary
*gʰeh₁-,reach,[arm. gam ‘komme’{1},NYI,NYI,NYI,liv
*gʰerdʰ-{1},enclose,an. (+) gyrða ‘gürten’{2},NYI,NYI,NYI,liv
*gʰerdʰ-{1},gird,an. (+) gyrða ‘gürten’{2},NYI,NYI,NYI,liv
*gʰlendʰ-{1},gaze; shine,"[air. -gleinn ‘untersucht, lernt, wählt aus’; bret. gou-lenn ‘verlangen’, di-lenn ‘auswählen’{3}",NYI,NYI,NYI,liv
*gʰrebh₂-{1},to seize,heth. kar(ap)p- ‘aufheben’{1a},NYI,NYI,NYI,liv
*gʰreh₁u̯-{1},fall,"[gr. ἔχραον ‘fiel an, überfiel’{2}",NYI,NYI,NYI,liv
*gʰreh₁u̯-{1},rush,"[gr. ἔχραον ‘fiel an, überfiel’{2}",NYI,NYI,NYI,liv
*gʰrei̯-,spread,"lit. grejù, (griẽti) ‘Sahne abschöpfen’",NYI,NYI,NYI,liv
*gʰrei̯-,apply ointment,"lit. grejù, (griẽti) ‘Sahne abschöpfen’",NYI,NYI,NYI,liv
*gʰrem-,rage,jav. graməṇt- ‘wütend’{2},NYI,NYI,NYI,liv
*gʷeh₂-,to set foot,"ved. ágāt ‘ist (wohin) getreten, gegangen’",NYI,NYI,NYI,liv
*gʷeh₂-,to step on,"ved. ágāt ‘ist (wohin) getreten, gegangen’",NYI,NYI,NYI,liv
*gʷeh₂bʰ-{1},depress,gr. βάπτω ‘tauche (ein)’,NYI,NYI,NYI,liv
*gʷeh₂dʰ-{1},dive in,"air. -bádi ‘taucht etw. unter, ertränkt’; mkymr. bawd ‘ertränkt; ertrinkt’{2}",NYI,NYI,NYI,liv
*gʷei̯-{1},(be)siegen,"ved. jeṣ ‘du siegst’, 2d Ipv. jitam ‘gewinnt!’{2}",NYI,NYI,NYI,liv
*gʷei̯-{1},gewinnen,"ved. jeṣ ‘du siegst’, 2d Ipv. jitam ‘gewinnt!’{2}",NYI,NYI,NYI,liv
*gʷelh₁-{1},meeting,gr. hom. -βλήτην ‘trafen’{3},NYI,NYI,NYI,liv
*gʷelh₁-{1},throwing,gr. hom. -βλήτην ‘trafen’{3},NYI,NYI,NYI,liv
*gʷem-,(wohin) gehen,"ved. ágan, ágman ‘ist/sind gegangen, gekommen’{1}",NYI,NYI,NYI,liv
*gʷem-,kommen,"ved. ágan, ágman ‘ist/sind gegangen, gekommen’{1}",NYI,NYI,NYI,liv
*gʷerH-{1},Express agreement.,ved. 3s Inj. Med. prá gūrta ‘begrüßt’{2},NYI,NYI,NYI,liv
*gʷerh₃-,to devour,ved. Konj. garan ‘sollen verschlingen’{1},NYI,NYI,NYI,liv
*gʷg̑ʰer-{1},im Wasser dahintreiben,"[ved. kṣárati ‘fließt, strömt’, pāli kharati ‘fließt’, pa-ggharati ‘fließt aus’, pkt. jharaï ‘tropft’",NYI,NYI,NYI,liv
*gʷg̑ʰer-{1},fließen’{1a},"[ved. kṣárati ‘fließt, strömt’, pāli kharati ‘fließt’, pa-ggharati ‘fließt aus’, pkt. jharaï ‘tropft’",NYI,NYI,NYI,liv
*gʷi̯eh₃-{1},live,?[arm. keam ‘lebe’{2},NYI,NYI,NYI,liv
*gʷʰedʰ-,ask,jav. jaiδiiemi ‘bitte’,NYI,NYI,NYI,liv
*gʷʰedʰ-,wish,jav. jaiδiiemi ‘bitte’,NYI,NYI,NYI,liv
*gʷʰer-,to warm up,"[arm. ǰeraw ‘fieberte, war krank’, ǰer̄aw ‘wärmte sich’{1}",NYI,NYI,NYI,liv
*gʷʰreh₁-{1},to smell something,[gr. ion. att. ὀσ-φρέσθαι ‘riechen’{2},NYI,NYI,NYI,liv
*g̑ei̯H-{1},sprout,[got. (+) keinan ‘keimen’{2},NYI,NYI,NYI,liv
*g̑ei̯H-{1},germinate,[got. (+) keinan ‘keimen’{2},NYI,NYI,NYI,liv
*g̑elh₂-{1},to burst out laughing,"?[gr. lesb. γέλαν ‘lachten’{2}, [gr. ἐγέλασσε ‘lachte’{3}",NYI,NYI,NYI,liv
*g̑embʰ-,snap,"?[ved. Konj. jambhiṣat RV 10,86,4 ‘soll schnappen’{1a}",NYI,NYI,NYI,liv
*g̑embʰ-,(dis)bite,"?[ved. Konj. jambhiṣat RV 10,86,4 ‘soll schnappen’{1a}",NYI,NYI,NYI,liv
*g̑enh₁-{1},generate,"ved. ajani RV 8,6,10 ‘ich bin geboren’{3}",NYI,NYI,NYI,liv
*g̑erh₂-,wear out,"[ved. jurátam RV 1,182,3 ‘macht hinfällig!’{3}",NYI,NYI,NYI,liv
*g̑erh₂-,make old,"[ved. jurátam RV 1,182,3 ‘macht hinfällig!’{3}",NYI,NYI,NYI,liv
*g̑eu̯s-,cost,ved. juṣāṇá- ‘Gefallen findend an’{1},NYI,NYI,NYI,liv
*g̑i̯eu̯H-{1},to chew,[mp. manich. žw- ‘kauen’{2},NYI,NYI,NYI,liv
*g̑neh₃-,recognize,"ved. jñeyā́s RV 2,10,6 ‘möchtest du kennenlernen!’{1}",NYI,NYI,NYI,liv
*g̑u̯elH-{1},burn,"ved. (Br.) jválati ‘brennt, flammt’{2}",NYI,NYI,NYI,liv
*g̑u̯elH-{1},flame,"ved. (Br.) jválati ‘brennt, flammt’{2}",NYI,NYI,NYI,liv
*g̑ʰed-{1},"scheißen"" [UNKNOWN]",gr. att. χέζω ‘scheiße’,NYI,NYI,NYI,liv
*g̑ʰeh₁-{1},leave behind,"ved. jáhāti ‘verläßt, läßt zurück’",NYI,NYI,NYI,liv
*g̑ʰeh₁i̯-{1},open one's mouth wide,"[ahd. (+) ginēn ‘gähnen’{2}; [an. (+) gína ‘gähnen, schnappen’{3},## [ahd. (+) int-ginnan ‘anschneiden’{4}",NYI,NYI,NYI,liv
*g̑ʰei̯s-{1},to frighten/startle,ved. (AV) hinásti ‘verletzt’{3},NYI,NYI,NYI,liv
*g̑ʰei̯sd-{1},to frighten sb.,"ved. á-heḍant-, á-heḍamāna- ‘nicht zürnend’",NYI,NYI,NYI,liv
*g̑ʰengʰ-{1},to stride,"?[air. -cing, cengait ‘(vorwärts) gehen, schreiten’, mkymr. ry-gyng ‘geht im Paßgang’{3}",NYI,NYI,NYI,liv
*g̑ʰers-{1},to resist,"ved. hr̥ṣyati ‘wird starr, erschaudert; freut sich’{2}",NYI,NYI,NYI,liv
*g̑ʰers-{1},to stiffen,"ved. hr̥ṣyati ‘wird starr, erschaudert; freut sich’{2}",NYI,NYI,NYI,liv
*g̑ʰeu̯-,pour,gr. ep. ἔχυτο ‘ergoß sich’,NYI,NYI,NYI,liv
*g̑ʰu̯er-{1},walk crooked,"ved. hvárate ‘geht in Krümmungen’, (ŚB) hválati ‘geht schief, strauchelt’",NYI,NYI,NYI,liv
*h₁ed-,(bite →) eat,"heth. ēdmi, adanzi ‘essen’{4}",NYI,NYI,NYI,liv
*h₁egʷʰ-{1},drink,"[heth. ekuzi/eukzi, akuanzi ‘trinken’{2}, pal. ahuwānti ‘trinken’",NYI,NYI,NYI,liv
*h₁eh₁s0-,to sit,"heth. ēsa ‘sitzt, setzt sich’{1}",NYI,NYI,NYI,liv
*h₁ei̯-,go,"heth. (+) Ipv. it ‘geh!’{1}, kluw. iti /idi/ ‘geht’{1a}",NYI,NYI,NYI,liv
*h₁ei̯sh₂-{1},strengthen; drive,[gr. ῑ̓άομαι ‘heile’{2},NYI,NYI,NYI,liv
*h₁em-,take,?[heth. w-emiyezzi ‘findet’{6},NYI,NYI,NYI,liv
*h₁ep-{0},grasp,"heth. ēpzi, appanzi ‘ergreifen’, Prät. ēppun{2}",NYI,NYI,NYI,liv
*h₁ep-{0},seize,"heth. ēpzi, appanzi ‘ergreifen’, Prät. ēppun{2}",NYI,NYI,NYI,liv
*h₁er-{1},where to get,heth. arta ‘stellte sich; stand’{2},NYI,NYI,NYI,liv
*h₁er-{1},to end up,heth. arta ‘stellte sich; stand’{2},NYI,NYI,NYI,liv
*h₁erH-{1},wash,toch.A Absolutiv yāyruräṣ ‘gebadet habend’{2},NYI,NYI,NYI,liv
*h₁erg̑ʰ-{1},climb,aheth. arkatta ‘bespringt’{3},NYI,NYI,NYI,liv
*h₁erkʷ-{1},shine,"heth. arkuwanzi ‘sie singen’, 3s Prät. arkutta{1a}",NYI,NYI,NYI,liv
*h₁ers-,flow,"heth. āraszi, arsanzi ‘fließen’{1}",NYI,NYI,NYI,liv
*h₁eu̯-{1},see,"ved. 1s Med. uvā RV 10,86,7 ‘ich sehe (an mir)’{2}",NYI,NYI,NYI,liv
*h₁eu̯-{1},catch sight of,"ved. 1s Med. uvā RV 10,86,7 ‘ich sehe (an mir)’{2}",NYI,NYI,NYI,liv
*h₁eu̯H-{1},help,ved. ā́vit ‘hat geholfen’{2},NYI,NYI,NYI,liv
*h₁eu̯H-{1},promote,ved. ā́vit ‘hat geholfen’{2},NYI,NYI,NYI,liv
*h₁eu̯k-,to get used to,arm. owsaw ‘lernte’{1},NYI,NYI,NYI,liv
*h₁eu̯k-,to learn,arm. owsaw ‘lernte’{1},NYI,NYI,NYI,liv
*h₁eu̯s-,singe,ved. óṣati ‘verbrennt etw.’{1},NYI,NYI,NYI,liv
*h₁lei̯g̑-,to start trembling/quivering,"ved. rājate ‘zittert, bebt’{2}",NYI,NYI,NYI,liv
*h₁leng/g̑ʰ-,finally assure,"heth. likzi, linkanzi ‘schwören’{2}",NYI,NYI,NYI,liv
*h₁lengʷʰ-{1},move effortlessly,"ved. rámँhate ‘eilt, läuft’{2}",NYI,NYI,NYI,liv
*h₁nedʰ-{1},to emerge,[gr. dor. ark. ἐνθεῖν ‘kommen’{2},NYI,NYI,NYI,liv
*h₁nek̑-,receive,"toch.B Konj. eṅtär ‘wird ergreifen, nehmen’{3}",NYI,NYI,NYI,liv
*h₁rei̯-{1},to rise up,"?arm. Ipv. ari ‘erhebe dich!’, [y-areay ‘erhob mich’{2}",NYI,NYI,NYI,liv
*h₁rem-{1},calm down,ved. rámate ‘kommt zur Ruhe’{2},NYI,NYI,NYI,liv
*h₁u̯egʷʰ-,speak solemnly,"ved. 3p óhate ‘sprechen feierlich aus, rühmen’{2}",NYI,NYI,NYI,liv
*h₁u̯eh₂-{0},give up; stop,"ved. vā́yati ‘schwindet dahin, wird leer, ermangelt’{1a}",NYI,NYI,NYI,liv
*h₁u̯eh₂-{0},cease,"ved. vā́yati ‘schwindet dahin, wird leer, ermangelt’{1a}",NYI,NYI,NYI,liv
*h₂ed-,to dry up,"gr. ἄζεται ‘verdorrt, vertrocknet’{1}",NYI,NYI,NYI,liv
*h₂egʰ-{1},to be saddened,gr. ἄχνυμαι ‘bin betrübt’{3},NYI,NYI,NYI,liv
*h₂eh₁-{1},to be hot,"pal. hāri, hānta ‘heiß sein’",NYI,NYI,NYI,liv
*h₂eh₁s-{1},(dry up) due to heat.,toch.B asāre ‘vertrockneten’{3},NYI,NYI,NYI,liv
*h₂ei̯dʰ-{1},ignite,"ved. Ptz. Med. idhāná- ‘entflammt’, 1p Opt. Med. idhimahi ‘möchten wir entzünden’",NYI,NYI,NYI,liv
*h₂ei̯k̑-{1},impale,"lat. icō, -ere ‘treffen, verwunden’",NYI,NYI,NYI,liv
*h₂ei̯s-,search,"ved. iccháti ‘sucht, erstrebt’",NYI,NYI,NYI,liv
*h₂ek̑-,to be/become/make sharp,"mkymr. hogi, 3s hyc ‘wetzen, schärfen’{2}",NYI,NYI,NYI,liv
*h₂ek̑h₃-{1},(to) eat up,ved. ā́śit ‘hat gegessen’{2},NYI,NYI,NYI,liv
*h₂el-{1},nourish,"lat. alō, -ere ‘nähren, aufziehen’",NYI,NYI,NYI,liv
*h₂el-{1},raise,"lat. alō, -ere ‘nähren, aufziehen’",NYI,NYI,NYI,liv
*h₂eldʰ-{1},achieve happily,ved. ā́rdhma ‘haben vollbracht’,NYI,NYI,NYI,liv
*h₂elgʷʰ-{1},bring in (as revenue),[gr. ἦλφον ‘brachte (als Erlös) ein’{2},NYI,NYI,NYI,liv
*h₂elh₂-,aimless walking,[gr. ἀλάομαι ‘irre umher’{1},NYI,NYI,NYI,liv
*h₂elk-{1},repel,[gr. ἄλαλκε ‘wehrte ab’{3},NYI,NYI,NYI,liv
*h₂emH-{1},to pour,"arm. amanam ‘fülle ein, werfe hinein, trage auf’{2}",NYI,NYI,NYI,liv
*h₂emH-{1},to water,"arm. amanam ‘fülle ein, werfe hinein, trage auf’{2}",NYI,NYI,NYI,liv
*h₂emg̑ʰ-{1},(zu)schnüren’ → ‘beengen,[jav. nii-āzata ‘schnürt (sich)’{3},NYI,NYI,NYI,liv
*h₂emh₃-{1},anfassen,"ved. amīṣi, amánti ‘anpacken; schwören’{3}",NYI,NYI,NYI,liv
*h₂emh₃-{1},anpacken’ → ‘schwören,"ved. amīṣi, amánti ‘anpacken; schwören’{3}",NYI,NYI,NYI,liv
*h₂en-{1},to scoop/draw,"heth. hāni, hēnir ‘schöpfen’{2}",NYI,NYI,NYI,liv
*h₂enh₁-{1},breathe,ved. ániti ‘atmet’{2},NYI,NYI,NYI,liv
*h₂ens-{1},procreate,"[heth. hāsi ‘zeugt, gebiert’, 3p hassanzi{2}",NYI,NYI,NYI,liv
*h₂ens-{1},give birth,"[heth. hāsi ‘zeugt, gebiert’, 3p hassanzi{2}",NYI,NYI,NYI,liv
*h₂ep-,fit,"aheth. happaru ‘soll sich fügen, soll passen’{2}",NYI,NYI,NYI,liv
*h₂ep-,adapt,"aheth. happaru ‘soll sich fügen, soll passen’{2}",NYI,NYI,NYI,liv
*h₂erH-{1},dissolve,"toch.B āra, A ār ‘hörte auf’, Konj. B āraṃ, A āraṣ{2}",NYI,NYI,NYI,liv
*h₂erH-{1},disappear,"toch.B āra, A ār ‘hörte auf’, Konj. B āraṃ, A āraṣ{2}",NYI,NYI,NYI,liv
*h₂erh₃-{1},break up,gr. ἀρόω ‘pflüge’{2},NYI,NYI,NYI,liv
*h₂erh₃-{1},plow,gr. ἀρόω ‘pflüge’{2},NYI,NYI,NYI,liv
*h₂erk/k̑-,hold,"heth. harzi, harkanzi ‘halten, haben’{1}",NYI,NYI,NYI,liv
*h₂es-{1},to be satisfied,pal. hasānti ‘werden satt’,NYI,NYI,NYI,liv
*h₂eu̯-{1},enjoy,?alb. ha ‘ißt’{3},NYI,NYI,NYI,liv
*h₂eu̯H-{1},(put on) footwear,arm. agaw ‘zog sich etw. an’{2},NYI,NYI,NYI,liv
*h₂eu̯g-,become strong,"got. aukan ‘sich mehren’{2}, an. (+) auka ‘vermehren’",NYI,NYI,NYI,liv
*h₂leg/g̑-,take care of,gr. ἀλέγω ‘kümmere mich um etw.’,NYI,NYI,NYI,liv
*h₂leh₁-{1},crushed,[gr. ἄλεσσαν ‘mahlten’{2},NYI,NYI,NYI,liv
*h₂lei̯H-{1},smear,[lat. lēuī ‘beschmierte’{2},NYI,NYI,NYI,liv
*h₂leks-{1},defend,ved. rákṣati ‘schützt’,NYI,NYI,NYI,liv
*h₂leks-{1},protect,ved. rákṣati ‘schützt’,NYI,NYI,NYI,liv
*h₂leu̯-,keep away,gr. ἀλέομαι ‘(ver)meide’{2},NYI,NYI,NYI,liv
*h₂meh₁-,mow,"[gr. ἀμάω ‘mähe, schneide’{1}",NYI,NYI,NYI,liv
*h₂mei̯gʷ-{1},change,"gr. ἀμείβω ‘wechsle, (ver)tausche’",NYI,NYI,NYI,liv
*h₂melg̑-,milk,[gr. ἀμέλγω ‘melke’{4},NYI,NYI,NYI,liv
*h₂merd-,do harm,"[aav. Inj. mōrəṇdat̰ ‘verdirbt, macht zunichte’{1}; ?[ap. 3s vi-mạrndatiy DSe 40-1 ‘unterdrückt’, 3s Ipf. DB 5,11 viy-amạrnda ‘unterwarf (o.ä.)’{2}",NYI,NYI,NYI,liv
*h₂merd-,mistreat,"[aav. Inj. mōrəṇdat̰ ‘verdirbt, macht zunichte’{1}; ?[ap. 3s vi-mạrndatiy DSe 40-1 ‘unterdrückt’, 3s Ipf. DB 5,11 viy-amạrnda ‘unterwarf (o.ä.)’{2}",NYI,NYI,NYI,liv
*h₂merg̑-{0},to strip off,"ved. mā́rṣṭi ‘wischt ab, reinigt’{1}, [3p mr̥jánti{1a}",NYI,NYI,NYI,liv
*h₂merg̑-{0},to wipe (away),"ved. mā́rṣṭi ‘wischt ab, reinigt’{1}, [3p mr̥jánti{1a}",NYI,NYI,NYI,liv
*h₂neh₃-{1},criticize,"heth. hannari ‘rechtet, streitet; richtet’{2}",NYI,NYI,NYI,liv
*h₂reh₁g/g̑-{1},be concerned about,"gr. ἀρήγω ‘helfe, stehe bei’",NYI,NYI,NYI,liv
*h₂res-{1},to refuse oneself,[aav. rārəšiieiṇti ‘werden abtrünnig’{2},NYI,NYI,NYI,liv
*h₂seu̯s-{1},to become dry,[aksl. i-sъchъ ‘trocknete aus (intr.)’,NYI,NYI,NYI,liv
*h₂teu̯g/g̑-{1},Spread terror,heth. hatukzi ‘ist schrecklich’{3},NYI,NYI,NYI,liv
*h₂u̯edH-{1},to sound,"ved. vádati ‘erhebt die Stimme, spricht’",NYI,NYI,NYI,liv
*h₂u̯edH-{1},to speak,"ved. vádati ‘erhebt die Stimme, spricht’",NYI,NYI,NYI,liv
*h₂u̯eg-,poke,"heth. huekzi, hukanzi ‘abstechen, schlachten, töten’",NYI,NYI,NYI,liv
*h₂u̯eg/g̑ʰ-{1},speak meaningfully,"heth. huekzi, hukanzi ‘beschwören’",NYI,NYI,NYI,liv
*h₂u̯eh₁-,blow; wave; labor pains,heth. (*Ptz.) huwant- ‘Wind’,NYI,NYI,NYI,liv
*h₂u̯eks-{1},(grow up) to grow,aav. vaxšt̰ ‘läßt wachsen’{3},NYI,NYI,NYI,liv
*h₂u̯eks-{1},to become big,aav. vaxšt̰ ‘läßt wachsen’{3},NYI,NYI,NYI,liv
*h₂u̯er-,to hang (intransitive),"gr. äol. ἄορτο, hom. [ἄωρτο ‘hing’{2}",NYI,NYI,NYI,liv
*h₂u̯erg-{1},to turn around,"ved. várk ‘wendest, drehst’, 3p avr̥jan{3}",NYI,NYI,NYI,liv
*h₂u̯ers-{1},rain,"[ved. ávarṣit ‘hat geregnet’, (AVP) vr̥ṣat ‘regnet’{2}",NYI,NYI,NYI,liv
*h₂u̯ert-{1},swear,[heth. huwartahhi ‘verfluche’{2},NYI,NYI,NYI,liv
*h₂u̯i̯edʰ-{1},hurtful,"[ved. (TS) mā́ áti vyātsiṣ ‘schieß nicht zu weit!’, (JB) avyātsur ‘haben erschossen’{2}",NYI,NYI,NYI,liv
*h₂u̯i̯edʰ-{1},deadly strike,"[ved. (TS) mā́ áti vyātsiṣ ‘schieß nicht zu weit!’, (JB) avyātsur ‘haben erschossen’{2}",NYI,NYI,NYI,liv
*h₃elh₁-,to perish,"[gr. ὠλόμην ‘ging zugrunde, ging verloren’{2}; [ὄλεσσα ‘zerstörte, verlor’{3}",NYI,NYI,NYI,liv
*h₃er-{1},to set in motion (forward),[ved. (prá) ārta ‘hat sich in Bewegung gesetzt’{3},NYI,NYI,NYI,liv
*h₃mei̯g̑ʰ-,"harnen"" [UNKNOWN]","?aav. 2s minaš Y. 46,14 ‘beträufelst (?)’, 3p mizə̄n Y. 44,20 ‘hegen’{1}",NYI,NYI,NYI,liv
*h₃nei̯d-,to disparage,?ved. Ptz. Med. nidāná- ‘getadelt’{1},NYI,NYI,NYI,liv
*h₃reg̑-{1},straighten,ved. 3p r̥ñjate ‘bewegen sich in gerader Linie rasch vorwärts’{3},NYI,NYI,NYI,liv
*h₃reg̑-{1},stretch,ved. 3p r̥ñjate ‘bewegen sich in gerader Linie rasch vorwärts’{3},NYI,NYI,NYI,liv
*h₃rei̯H-{1},wallen,"[aksl. (+) rějǫ, (rejati) ‘fließen’{2}",NYI,NYI,NYI,liv
*h₃rei̯H-{1},wirbeln’{1a} [UNKNOWN],"[aksl. (+) rějǫ, (rejati) ‘fließen’{2}",NYI,NYI,NYI,liv
*h₃reu̯H-{1},to roar,[ved. ruváti ‘brüllt’{2},NYI,NYI,NYI,liv
*h₃reu̯k-,(aus)graben,[ai. luñc ‘rupfen’{1},NYI,NYI,NYI,liv
*h₃reu̯k-,(aus)rupfen,[ai. luñc ‘rupfen’{1},NYI,NYI,NYI,liv
*h₃slei̯dʰ-{1},slip,"ved. Ptz. á-sridhāna- ‘nicht fehlgehend’, [3s Inj. mā́ sridhat ‘soll nicht fehlgehen’",NYI,NYI,NYI,liv
*h₃slei̯dʰ-{1},go wrong,"ved. Ptz. á-sridhāna- ‘nicht fehlgehend’, [3s Inj. mā́ sridhat ‘soll nicht fehlgehen’",NYI,NYI,NYI,liv
*h₃u̯ath₂-{1},wound,gr. hom. οὖτα ‘verwundete’{2} → [οὔτασα,NYI,NYI,NYI,liv
*i̯ebʰ-{0},eingehen,[ved. (RV-Kh.+) yábhati ‘begattet’{3},NYI,NYI,NYI,liv
*i̯ebʰ-{0},eindringen [UNKNOWN],[ved. (RV-Kh.+) yábhati ‘begattet’{3},NYI,NYI,NYI,liv
*i̯eh₃s-,gürten [UNKNOWN],?gr. thessal. ζούσθω· ζωννύσθω Hsch. ‘soll sich gürten’{1},NYI,NYI,NYI,liv
*i̯ek-{1},speak,"ahd. (+) jehan ‘sprechen’, as. gehan ‘aussprechen, bekennen’",NYI,NYI,NYI,liv
*i̯es-,boil,"ved. yayastu RV 7,104,2 ‘soll sieden’, [Ptz. f. yāṣanti- ‘siedend’{1}",NYI,NYI,NYI,liv
*i̯es-,foam,"ved. yayastu RV 7,104,2 ‘soll sieden’, [Ptz. f. yāṣanti- ‘siedend’{1}",NYI,NYI,NYI,liv
*i̯et-,to stand (firmly),[ved. yatāná- ‘fest hingestellt’{2},NYI,NYI,NYI,liv
*i̯eu̯g-,to harness,"ved. yójam, 1s Med. áyuji ‘anschirren’{1}",NYI,NYI,NYI,liv
*i̯eu̯g̑H-{1},become restless,"toch.B yuka ‘besiegte, überwand’{2}",NYI,NYI,NYI,liv
*kerk̑-,to thin down/lose weight,ved. (Br.) kŕ̥śyati ‘magert ab’,NYI,NYI,NYI,liv
*kleh₂-{1},spread out,"[lit. klóju, (klóti) ‘hinbreiten, ausbreiten’{2}",NYI,NYI,NYI,liv
*kleh₂-{1},lay down,"[lit. klóju, (klóti) ‘hinbreiten, ausbreiten’{2}",NYI,NYI,NYI,liv
*klei̯k̑-{1},torment,"parth. sogd. n-xrys- ‘ermahnen, tadeln’{2}",NYI,NYI,NYI,liv
*klei̯k̑-{1},plague,"parth. sogd. n-xrys- ‘ermahnen, tadeln’{2}",NYI,NYI,NYI,liv
*kseu̯d-,scatter,ved. kṣódante ‘zerstieben’{2},NYI,NYI,NYI,liv
*kseu̯d-,fall into small pieces,ved. kṣódante ‘zerstieben’{2},NYI,NYI,NYI,liv
*k/k̑agʰ-{1},(to) comprehend; (to) grasp; (to) enclose; (to) frame,"[umbr. Fut. ku-kehes ‘wirst erreichen’{2}, [osk. Konj. kahad ‘nimmt (Eventualis)’ [mkymr. 2s key ‘bekommst’{3}",NYI,NYI,NYI,liv
*k/k̑elh₁-{1},tempt,"[gr. κηλέω ‘bezaubere, betöre’{3}",NYI,NYI,NYI,liv
*k/k̑elh₁-{1},enchant,"[gr. κηλέω ‘bezaubere, betöre’{3}",NYI,NYI,NYI,liv
*k/k̑elh₁-{1},deceive,"[gr. κηλέω ‘bezaubere, betöre’{3}",NYI,NYI,NYI,liv
*k/k̑u̯as-{1},kiss,"heth. kuaszi, kuassanzi ‘küssen’{2}",NYI,NYI,NYI,liv
*kamp-{1},bend,"gr. κάμπτω ‘krümme, biege’",NYI,NYI,NYI,liv
*kamp-{1},curve,"gr. κάμπτω ‘krümme, biege’",NYI,NYI,NYI,liv
*kel-{1},drive,"[gr. κέλομαι ‘treibe an, fordere auf’{2}, ion. att. ὀ-κέλλω ‘lande (ein Schiff); strande’{3}",NYI,NYI,NYI,liv
*kelH-{1},to protrude,"[lat. ex-, prae-cellō, -ere ‘heraus-, hervorragen’{2}",NYI,NYI,NYI,liv
*kelH-{1},to tower above,"[lat. ex-, prae-cellō, -ere ‘heraus-, hervorragen’{2}",NYI,NYI,NYI,liv
*kem-{1},squeeze (?),arm. kʽamem ‘presse aus’{2},NYI,NYI,NYI,liv
*ken-{1},start,"aksl. (+) -čętъ ‘fing an, begann’",NYI,NYI,NYI,liv
*kenh₁-{1},to make an effort,gr. ἐγ-κονέω ‘(be)eile (mich)’{2},NYI,NYI,NYI,liv
*kenh₁-{1},to exert oneself,gr. ἐγ-κονέω ‘(be)eile (mich)’{2},NYI,NYI,NYI,liv
*kes-,to organize,"heth. kiszi ‘kämmt’, kissir ‘kämmten’{2}",NYI,NYI,NYI,liv
*keu̯bʰ-{1},to bow,"gr. κύπτω ‘ducke mich, beuge mich vor’",NYI,NYI,NYI,liv
*keu̯bʰ-{1},to cower,"gr. κύπτω ‘ducke mich, beuge mich vor’",NYI,NYI,NYI,liv
*keu̯dʰ-{1},hide,"[gr. κύθε ‘verbarg, verhehlte’",NYI,NYI,NYI,liv
*keu̯p-{1},(innerlich) beben,an. (+) hjúfa ‘klagen’{2},NYI,NYI,NYI,liv
*klep-{1},(secretly) steal,"[gr. κλέπτω ‘stehle (heimlich), hintergehe’{3}",NYI,NYI,NYI,liv
*kleu̯b-{1},hop,"[got. us-hlaupan ‘aufspringen’, an. (+) hlaupa ‘laufen, springen’{4}",NYI,NYI,NYI,liv
*kneh₂-{1},rub,"gr. att. κνῶ ‘schabe, reibe’, 3s κνῇ, hom. Ipf. κνῆ",NYI,NYI,NYI,liv
*knei̯d-{1},scratching,an. (+) hníta ‘stoßen’,NYI,NYI,NYI,liv
*knei̯d-{1},pushing (?),an. (+) hníta ‘stoßen’,NYI,NYI,NYI,liv
*kreh₁-{1},seven,"[lat. crēuī ‘siebte, (unter)schied’{2}",NYI,NYI,NYI,liv
*kret-,jostle,ahd. redan ‘sieben’,NYI,NYI,NYI,liv
*kreu̯H-{1},pile up,"aksl. (+) kryjǫ, (kryti) ‘bedecken, verbergen’",NYI,NYI,NYI,liv
*ksen-{1},Roll up wool,"[ved. (AVP) 3p Ipf. vi akṣaṇan, Ptz. vi-kṣaṇant- ‘krempeln’{2}",NYI,NYI,NYI,liv
*kseu̯-{1},scraping,"gr. ξῡ́ω ‘schabe, schürfe, glätte’{2}",NYI,NYI,NYI,liv
*kseu̯-{1},grinding,"gr. ξῡ́ω ‘schabe, schürfe, glätte’{2}",NYI,NYI,NYI,liv
*ksneu̯-{1},sharpen,"ved. kṣṇaumi ‘wetze, schärfe’{2}",NYI,NYI,NYI,liv
*ku̯ath₂-,Blow bubbles,"ved. (YV) Ptz. kváthant- ‘Blasen werfend, aufschäumend, aufwallend’{2}",NYI,NYI,NYI,liv
*ku̯elp-,to curve,"nnorw. kvelva, nschw. dial. hvälva ‘sich wölben’{2}",NYI,NYI,NYI,liv
*ku̯elp-,to arch,"nnorw. kvelva, nschw. dial. hvälva ‘sich wölben’{2}",NYI,NYI,NYI,liv
*kʷeh₂s-{1},cough,?[ai. klass. kāsate ‘hustet’{4},NYI,NYI,NYI,liv
*kʷei̯s-{1},pay attention to something,"aav. cōišt, 2p cəuuištā = jav. coišta2 ‘jmdm. etw. bestimmen, zuweisen’{3}",NYI,NYI,NYI,liv
*kʷei̯t-{1},notice,"ved. 2p Med. ácidhvam ‘habt beschlossen’{2}, Ptz. cítāna- ‘in Erscheinung tretend’{2a}, [3s acait ‘hat erkannt’{3}",NYI,NYI,NYI,liv
*kʷelh₁-{1},make a turn,"[arm. ełew ‘wurde, war’{3}",NYI,NYI,NYI,liv
*kʷelh₁-{1},turn around,"[arm. ełew ‘wurde, war’{3}",NYI,NYI,NYI,liv
